Y_0,Y_1
2.888699999999999690e+01,4.711599999999999788e+00
3.477400000000000091e+01,5.445299999999999585e+00
4.066100000000000136e+01,6.198400000000000354e+00
4.600100000000000477e+01,7.009400000000000297e+00
5.134199999999999875e+01,8.322499999999999787e+00
5.498199999999999932e+01,9.075499999999999901e+00
5.735000000000000142e+01,9.963800000000000878e+00
5.971600000000000819e+01,9.847899999999999210e+00
6.036400000000000432e+01,9.405599999999999739e+00
6.220499999999999829e+01,8.959699999999999775e+00
6.014100000000000534e+01,8.496199999999999974e+00
5.710699999999999932e+01,8.612099999999999866e+00
5.257399999999999807e+01,8.419000000000000483e+00
4.891399999999999437e+01,8.592800000000000438e+00
4.460499999999999687e+01,8.148699999999999832e+00
4.145000000000000284e+01,7.839699999999999669e+00
3.859700000000000131e+01,7.183200000000000252e+00
3.562400000000000233e+01,6.314300000000000246e+00
3.143599999999999994e+01,5.850799999999999557e+00
2.894800000000000040e+01,5.117099999999999760e+00
2.743099999999999739e+01,4.634299999999999642e+00
2.573099999999999810e+01,3.842600000000000016e+00
2.246000000000000085e+01,3.205400000000000027e+00
1.993599999999999994e+01,2.675499999999999989e+00
1.760999999999999943e+01,2.124099999999999877e+00
1.426099999999999923e+01,1.749100000000000321e+00
1.238000000000000078e+01,1.409600000000000186e+00
9.285199999999999676e+00,1.293700000000000294e+00
8.192800000000001859e+00,1.139299999999999979e+00
7.754300000000000637e+00,7.076199999999999157e-01
7.359799999999999898e+00,5.450900000000000745e-01
7.343199999999999505e+00,4.441199999999994041e-01
6.628199999999999648e+00,5.436600000000000321e-01
6.493600000000000705e+00,7.723899999999996879e-01
6.763500000000000512e+00,1.064599999999999547e+00
7.282499999999998863e+00,1.293700000000000294e+00
9.024599999999999511e+00,1.316099999999999604e+00
1.074899999999999878e+01,1.355799999999999894e+00
1.187299999999999933e+01,1.621999999999999886e+00
1.322200000000000308e+01,2.071099999999999941e+00
1.523299999999999876e+01,2.355799999999999450e+00
1.658200000000000074e+01,2.703300000000000036e+00
1.789499999999999957e+01,2.835300000000000153e+00
1.942000000000000171e+01,3.089500000000000135e+00
2.081199999999999761e+01,3.358900000000000219e+00
2.262300000000000111e+01,3.547499999999999876e+00
2.022100000000000009e+01,3.437100000000000044e+00
2.093699999999999761e+01,3.552999999999999936e+00
2.210300000000000153e+01,3.923299999999999788e+00
2.455999999999999872e+01,4.342600000000000016e+00
2.840199999999999747e+01,4.846700000000000230e+00
3.477400000000000091e+01,5.445299999999999585e+00
4.102499999999999858e+01,6.217699999999999783e+00
4.733600000000000563e+01,7.163899999999999935e+00
5.279800000000000182e+01,8.148699999999999832e+00
5.801699999999999591e+01,9.017599999999999838e+00
6.347899999999999920e+01,9.809300000000000352e+00
6.590699999999999648e+01,1.015700000000000003e+01
6.796999999999999886e+01,9.712699999999999889e+00
6.699899999999999523e+01,9.307199999999999918e+00
6.578499999999999659e+01,9.114200000000000301e+00
6.211500000000000909e+01,8.998300000000000409e+00
5.753199999999999648e+01,9.172100000000000364e+00
5.194800000000000040e+01,9.172100000000000364e+00
4.624399999999999977e+01,9.345900000000000318e+00
4.254200000000000159e+01,9.075499999999999901e+00
3.620199999999999818e+01,8.380399999999999849e+00
3.362100000000000222e+01,7.414900000000000269e+00
3.113300000000000267e+01,5.850799999999999557e+00
2.928900000000000148e+01,4.962600000000000122e+00
2.658099999999999952e+01,3.842600000000000016e+00
2.287900000000000134e+01,3.031600000000000072e+00
2.045200000000000173e+01,2.452300000000000146e+00
1.712300000000000111e+01,1.809099999999999930e+00
1.389099999999999824e+01,1.450199999999999712e+00
1.082100000000000151e+01,1.021800000000000264e+00
8.430299999999999017e+00,1.023400000000000087e+00
6.432900000000000063e+00,7.144599999999998730e-01
5.765299999999999869e+00,3.861900000000004773e-01
4.662600000000001188e+00,2.847599999999994580e-01
4.369499999999998607e+00,0.000000000000000000e+00
4.187400000000000233e+00,1.737899999999998890e-01
4.659099999999998687e+00,3.645100000000001117e-01
4.612199999999997857e+00,5.599799999999999223e-01
5.103100000000001302e+00,9.590299999999998271e-01
6.429100000000001813e+00,9.461699999999999555e-01
7.481899999999999551e+00,1.036399999999999988e+00
9.401399999999998869e+00,1.092400000000000038e+00
1.049899999999999878e+01,1.641300000000000203e+00
1.262199999999999989e+01,1.970299999999999940e+00
1.456499999999999950e+01,2.317200000000000149e+00
1.626399999999999935e+01,2.703300000000000036e+00
1.832799999999999940e+01,2.799900000000000055e+00
1.917699999999999960e+01,3.186100000000000154e+00
2.181099999999999994e+01,3.438299999999999912e+00
2.287900000000000134e+01,3.803999999999999826e+00
2.166699999999999804e+01,3.591400000000000148e+00
2.203000000000000114e+01,3.668800000000000061e+00
2.378900000000000148e+01,4.151600000000000179e+00
2.685500000000000043e+01,4.473499999999999588e+00
3.028300000000000125e+01,5.252200000000000202e+00
3.748599999999999710e+01,5.860000000000000320e+00
4.345199999999999818e+01,6.854899999999999771e+00
4.946000000000000085e+01,7.839699999999999669e+00
5.557300000000000040e+01,9.140299999999999869e+00
6.081800000000001205e+01,9.631700000000000372e+00
6.532699999999999818e+01,1.002799999999999869e+01
6.718099999999999739e+01,1.031099999999999994e+01
6.645300000000000296e+01,9.423099999999999810e+00
6.456100000000000705e+01,9.015200000000000102e+00
6.165800000000000125e+01,8.785899999999999821e+00
5.631800000000001205e+01,8.882400000000000517e+00
5.225199999999999534e+01,9.326599999999999113e+00
4.739699999999999847e+01,9.249299999999999855e+00
4.249499999999999744e+01,9.461999999999999744e+00
3.853699999999999903e+01,8.496199999999999974e+00
3.508599999999999852e+01,7.569399999999999906e+00
3.356000000000000227e+01,6.294900000000000162e+00
3.077199999999999847e+01,5.132999999999999119e+00
2.809800000000000253e+01,4.383300000000000196e+00
2.330499999999999972e+01,3.406600000000000072e+00
2.028400000000000247e+01,2.996000000000000441e+00
1.808500000000000085e+01,2.181999999999999940e+00
1.471900000000000119e+01,1.757200000000000095e+00
1.207699999999999996e+01,1.564099999999999824e+00
1.007400000000000162e+01,9.847900000000002763e-01
8.849700000000002120e+00,1.005900000000000016e+00
7.089500000000001023e+00,5.681000000000002714e-01
5.643899999999998585e+00,4.634299999999997866e-01
5.279799999999998050e+00,3.282600000000002183e-01
4.672900000000002052e+00,1.737899999999998890e-01
5.357400000000001938e+00,4.346199999999993402e-01
5.721399999999999153e+00,4.248099999999999099e-01
5.583200000000001495e+00,9.075499999999996348e-01
6.675599999999999312e+00,9.847900000000002763e-01
7.889399999999998414e+00,1.158599999999999852e+00
9.262000000000000455e+00,1.254699999999999704e+00
1.113299999999999912e+01,1.486799999999999677e+00
1.159099999999999753e+01,1.969599999999999795e+00
1.359399999999999942e+01,2.143400000000000194e+00
1.515900000000000070e+01,2.529599999999999849e+00
1.702200000000000202e+01,2.731399999999999828e+00
1.869200000000000017e+01,2.877099999999999991e+00
2.051199999999999690e+01,3.263300000000000090e+00
2.063400000000000034e+01,3.012300000000000200e+00
1.929899999999999949e+01,2.935099999999999820e+00
2.078900000000000148e+01,3.038899999999999935e+00
2.219300000000000139e+01,3.388399999999999856e+00
2.586300000000000310e+01,3.939200000000000035e+00
3.046499999999999986e+01,4.402599999999999625e+00
3.585099999999999909e+01,5.310900000000000176e+00
4.309799999999999898e+01,6.156100000000000350e+00
4.903499999999999659e+01,7.376299999999999635e+00
5.522200000000000131e+01,8.438299999999999912e+00
6.117300000000000182e+01,9.423099999999999810e+00
6.507999999999999829e+01,1.002200000000000024e+01
6.681199999999999761e+01,1.005899999999999750e+01
6.485099999999999909e+01,1.003999999999999915e+01
6.256900000000000261e+01,9.558299999999999130e+00
5.990800000000000125e+01,9.577600000000000335e+00
5.668199999999999505e+01,9.577600000000000335e+00
5.401200000000000045e+01,1.011800000000000033e+01
5.103800000000000381e+01,1.009900000000000020e+01
4.970300000000000296e+01,9.828599999999999781e+00
4.733600000000000563e+01,9.268599999999999284e+00
4.496899999999999409e+01,8.303100000000000591e+00
4.175300000000000011e+01,7.241100000000000314e+00
3.811199999999999477e+01,6.275599999999999845e+00
3.130800000000000338e+01,5.196200000000000152e+00
2.737000000000000099e+01,4.344699999999999562e+00
2.323699999999999832e+01,3.534299999999999997e+00
1.973199999999999932e+01,2.801099999999999923e+00
1.608200000000000074e+01,2.008199999999999985e+00
1.347299999999999898e+01,1.448200000000000376e+00
1.004700000000000060e+01,1.119999999999999662e+00
7.707300000000000040e+00,7.337699999999998113e-01
5.775099999999998346e+00,5.079799999999998761e-01
4.488499999999998380e+00,1.985800000000002008e-01
3.823299999999999699e+00,2.510200000000000209e-01
3.641200000000001324e+00,0.000000000000000000e+00
3.701899999999998414e+00,0.000000000000000000e+00
3.836999999999999744e+00,1.804800000000001958e-01
3.520700000000001495e+00,3.475700000000001566e-01
3.641200000000001324e+00,8.882399999999992524e-01
5.756199999999999761e+00,1.069200000000000372e+00
6.068699999999999761e+00,1.023400000000000087e+00
8.516500000000000625e+00,1.173799999999999955e+00
9.892099999999999227e+00,1.177900000000000169e+00
1.150599999999999845e+01,1.660600000000000076e+00
1.376900000000000013e+01,2.060799999999999965e+00
1.420099999999999874e+01,2.548900000000000166e+00
1.661299999999999955e+01,2.714000000000000412e+00
1.844900000000000162e+01,2.857800000000000118e+00
2.002700000000000102e+01,3.263300000000000090e+00
2.190800000000000125e+01,3.417800000000000171e+00
2.312199999999999989e+01,2.741999999999999993e+00
1.887300000000000111e+01,2.772800000000000153e+00
1.826699999999999946e+01,3.417800000000000171e+00
2.203000000000000114e+01,3.958499999999999908e+00
2.748800000000000310e+01,4.227899999999999991e+00
3.356000000000000227e+01,4.750200000000000422e+00
4.170399999999999352e+01,5.715700000000000003e+00
4.593999999999999773e+01,7.086599999999999788e+00
5.437600000000000477e+01,8.206599999999999895e+00
6.001600000000000534e+01,9.263299999999999201e+00
6.451100000000000989e+01,1.015700000000000003e+01
6.712000000000000455e+01,1.108400000000000141e+01
6.894100000000000250e+01,1.114200000000000124e+01
6.918399999999999750e+01,1.056200000000000117e+01
6.769700000000000273e+01,1.046399999999999864e+01
6.657399999999999807e+01,9.905799999999999272e+00
6.014100000000000534e+01,1.004100000000000037e+01
5.407300000000000040e+01,9.732100000000000861e+00
4.800399999999999778e+01,9.616199999999999193e+00
4.228499999999999659e+01,9.168699999999999406e+00
3.890099999999999625e+01,8.303100000000000591e+00
3.471300000000000097e+01,7.260399999999999743e+00
3.222500000000000142e+01,5.464599999999999902e+00
2.961499999999999844e+01,4.730900000000000105e+00
2.606599999999999895e+01,3.353000000000000203e+00
2.245400000000000063e+01,2.761299999999999866e+00
1.891000000000000014e+01,2.278500000000000192e+00
1.535400000000000098e+01,1.602700000000000014e+00
1.225900000000000034e+01,1.564099999999999824e+00
9.804399999999997561e+00,1.090100000000000069e+00
7.100400000000000489e+00,9.461699999999999555e-01
5.401199999999999335e+00,4.827399999999997249e-01
3.944700000000000983e+00,1.737899999999998890e-01
3.155699999999999505e+00,2.703299999999999592e-01
2.544900000000001938e+00,8.374099999999984334e-02
2.002700000000000813e+00,4.054999999999999716e-01
2.791599999999998971e+00,5.020500000000001073e-01
2.714600000000000790e+00,7.530600000000000627e-01
3.962599999999998346e+00,9.847900000000002763e-01
4.637299999999999756e+00,8.210799999999993659e-01
6.554199999999998028e+00,1.081299999999999706e+00
8.352199999999999847e+00,1.351700000000000124e+00
9.830500000000000682e+00,1.782399999999999984e+00
1.177400000000000091e+01,1.737899999999999778e+00
1.320499999999999829e+01,1.961699999999999999e+00
1.486800000000000033e+01,2.490899999999999892e+00
1.661400000000000077e+01,2.780600000000000183e+00
1.805799999999999983e+01,3.281499999999999861e+00
1.998799999999999955e+01,3.263300000000000090e+00
2.094900000000000162e+01,3.390699999999999825e+00
1.929899999999999949e+01,3.031600000000000072e+00
2.008800000000000097e+01,3.031600000000000072e+00
2.169699999999999918e+01,3.436599999999999877e+00
2.439600000000000080e+01,3.688099999999999934e+00
2.864199999999999946e+01,4.580000000000000071e+00
3.406099999999999994e+01,5.168199999999999683e+00
4.090299999999999869e+01,5.986000000000000654e+00
4.788199999999999790e+01,7.086599999999999788e+00
5.419399999999999551e+01,8.380399999999999849e+00
5.887899999999999778e+01,9.865700000000000358e+00
6.408499999999999375e+01,1.063700000000000045e+01
6.289400000000000546e+01,1.091000000000000014e+01
6.184100000000000819e+01,1.079400000000000048e+01
5.965600000000000591e+01,1.019500000000000028e+01
5.788299999999999557e+01,1.038499999999999979e+01
5.559000000000000341e+01,9.886499999999999844e+00
5.012800000000000011e+01,9.461700000000000443e+00
4.776100000000000279e+01,8.785899999999999821e+00
4.478699999999999903e+01,7.955599999999999561e+00
4.010499999999999687e+01,7.379999999999999893e+00
3.746399999999999864e+01,6.391499999999999737e+00
3.350999999999999801e+01,5.773600000000000065e+00
3.010099999999999909e+01,4.827399999999999913e+00
2.912999999999999901e+01,4.499100000000000321e+00
2.541300000000000026e+01,3.796800000000000175e+00
2.152499999999999858e+01,3.128200000000000092e+00
1.756799999999999784e+01,2.674799999999999844e+00
1.425000000000000000e+01,2.124099999999999877e+00
1.189499999999999957e+01,1.679899999999999949e+00
8.937999999999998835e+00,1.182899999999999618e+00
6.648199999999999221e+00,7.287300000000000999e-01
4.871300000000001518e+00,6.931300000000000239e-01
3.547299999999999898e+00,4.141699999999999271e-01
3.519899999999999807e+00,5.406699999999999839e-01
2.490300000000001290e+00,3.660999999999998700e-01
2.184699999999999420e+00,6.179100000000006254e-01
2.584900000000001086e+00,8.812999999999999723e-01
2.847100000000001074e+00,1.100600000000000023e+00
3.944700000000000983e+00,1.100600000000000023e+00
5.874900000000000233e+00,1.247900000000000009e+00
7.100400000000000489e+00,1.332399999999999807e+00
8.861599999999999255e+00,1.510399999999999743e+00
1.031700000000000017e+01,2.008199999999999985e+00
1.268400000000000283e+01,2.452300000000000146e+00
1.406099999999999994e+01,2.673999999999999932e+00
1.581799999999999962e+01,2.761299999999999866e+00
1.748099999999999810e+01,2.833400000000000141e+00
1.893400000000000105e+01,3.050899999999999945e+00
2.142300000000000182e+01,3.359900000000000109e+00
2.039000000000000057e+01,2.979900000000000215e+00
2.055400000000000205e+01,2.957899999999999974e+00
2.154800000000000182e+01,3.053500000000000103e+00
2.439600000000000080e+01,3.417800000000000171e+00
2.880400000000000205e+01,4.024499999999999744e+00
3.389699999999999847e+01,4.806899999999999729e+00
3.950800000000000267e+01,5.812199999999999811e+00
4.527300000000000324e+01,6.990099999999999980e+00
5.055300000000000438e+01,8.187300000000000466e+00
5.528600000000000136e+01,9.268599999999999284e+00
5.970000000000000284e+01,1.028700000000000081e+01
6.180100000000000193e+01,1.095299999999999940e+01
5.904899999999999949e+01,1.083300000000000018e+01
5.704600000000000648e+01,1.050400000000000134e+01
5.392800000000000438e+01,9.886499999999999844e+00
5.115800000000000125e+01,9.374800000000000466e+00
4.879299999999999926e+01,9.210699999999999221e+00
4.630499999999999972e+01,8.650700000000000500e+00
4.448399999999999466e+01,7.607999999999999652e+00
3.967399999999999949e+01,6.854899999999999771e+00
3.759599999999999653e+01,6.070899999999999963e+00
3.398499999999999943e+01,5.580499999999999794e+00
2.988500000000000156e+01,5.133600000000000385e+00
2.682400000000000162e+01,4.576399999999999579e+00
